,tweet_id,begin,end,type,extraction,drug,tweet,meddra_code,meddra_term,clean_tweets,label,ADR
1795,342984510918500352,98.0,107.0,ADR,psychosis,seroquel,"@jessbarrett227 taking someone off 150mg off seroquel, mixing it with olanzapine in 2 wks causes psychosis - a proper assess was not done.",10037234.0,psychosis,"<user> taking someone off 1 5 0 mg off seroquel , mixing it with olanzapine in <number> wks causes psychosis - a proper assess was not done .",1,1
1796,343238435450015744,97.0,110.0,ADR,feel so drink,seroquel,"so unfair, i never get the good side effects of meds. ativan, seroquel, &amp; ambien xr make me feel so drink i cant really walk &amp; im nauseated",10013767.0,drunk-like effect,"so unfair , i never get the good side effects of meds . ativan , seroquel , & ambien xr make me feel so drink i cant really walk & im nauseated",1,1
1797,343238435450015744,139.0,148.0,ADR,nauseated,seroquel,"so unfair, i never get the good side effects of meds. ativan, seroquel, &amp; ambien xr make me feel so drink i cant really walk &amp; im nauseated",10028822.0,nauseated,"so unfair , i never get the good side effects of meds . ativan , seroquel , & ambien xr make me feel so drink i cant really walk & im nauseated",1,1
1798,343238435450015744,113.0,129.0,ADR,cant really walk,seroquel,"so unfair, i never get the good side effects of meds. ativan, seroquel, &amp; ambien xr make me feel so drink i cant really walk &amp; im nauseated",10049278.0,unable to walk,"so unfair , i never get the good side effects of meds . ativan , seroquel , & ambien xr make me feel so drink i cant really walk & im nauseated",1,1
1799,343283285671170048,16.0,34.0,ADR,sleep for 15 hours,seroquel,"if you want to sleep for 15 hours, take seroquel. fuck i just woke up and it's 4",10041000.0,sleep excessive,"if you want to sleep for <number> hours , take seroquel . fuck i just woke up and it ' s <number>",1,1
1800,343602588542959617,,,,,,doubling on the seroquel = passing the fuck out. night bitches ?,,,doubling on the seroquel = passing the fuck out . night bitches ?,0,0
1801,343923205213392896,103.0,124.0,ADR,restless leg syndrome,seroquel,"wow, the rls is out of control tonight #notfun does anyone out there taking seroquel have issues with restless leg syndrome?",10038741.0,restless leg syndrome,"wow , the rls is out of control tonight <hashtag> not fun </hashtag> does anyone out there taking seroquel have issues with restless leg syndrome ?",1,1
1802,343923205213392896,10.0,13.0,ADR,RLS,seroquel,"wow, the rls is out of control tonight #notfun does anyone out there taking seroquel have issues with restless leg syndrome?",10038741.0,restless leg syndrome,"wow , the rls is out of control tonight <hashtag> not fun </hashtag> does anyone out there taking seroquel have issues with restless leg syndrome ?",1,1
1803,344001581752152064,,,,,,"hahaha, you wanna subtweet me about recycled tweets? okay! sweety rather drink your  seroquel &amp; go sit in the corner &amp; work on your marriage",,,"hahaha , you wanna subtweet me about recycled tweets ? okay ! sweety rather drink your seroquel & go sit in the corner & work on your marriage",0,0
1804,344171068702990339,,,,,,"i'd very much like to down a bottle of seroquel right now, but really, what good would that do for me? none. absolutely none",,,"i ' d very much like to down a bottle of seroquel right now , but really , what good would that do for me ? none . absolutely none",0,0
1805,344231834302939136,44.0,50.0,ADR,hunger,seroquel,only problem is i'm hungry. seroquel nation hunger :(,10016336.0,feeling hungry,only problem is i am hungry . seroquel nation hunger <sad>,1,1
1806,344231834302939136,20.0,26.0,ADR,hungry,seroquel,only problem is i'm hungry. seroquel nation hunger :(,10016336.0,feeling hungry,only problem is i am hungry . seroquel nation hunger <sad>,1,1
1807,344254376522678272,,,,,,"i wonder what gps would do if they had patients request 1x25mg seroquel (one off, harmless) just to see what it?s like for vets on meds.",,,"i wonder what gps would do if they had patients request 1 x25mg seroquel ( one off , harmless ) just to see what it ? s like for vets on meds .",0,0
1808,344979051380879361,,,,,,"rt @herhealthyself: australian soldiers say ""we're drooling blobs"" after #seroquel rxs for #ptsd jump 570% btwn 2008-2012 | @psychupdate ht?",,,"rt <user> : australian soldiers say "" we are drooling blobs "" after <hashtag> seroquel </hashtag> rxs for <hashtag> ptsd </hashtag> jump <percent> btwn <number> - <number> | <user> ht ?",0,0
1809,345025450898231296,40.0,44.0,ADR,coma,seroquel,@nanamack69 i'm here been in a seroquel coma lol,10041349.0,somnolence,<user> i am here been in a seroquel coma lol,1,1
1810,345093691305779200,39.0,46.0,ADR,floatin,seroquel,oh i get it  ambien  seroquel  now i'm floatin,10016782.0,floating feeling,oh i get it ambien seroquel now i am floatin,1,1
1811,345286735330177024,48.0,53.0,ADR,sleep,seroquel,"found out that it could be two months before i sleep well again now that i'm off seroquel. srsly, fuck the psychiatrist that put me on it.",10040995.0,sleep disturbance,"found out that it could be two months before i sleep well again now that i am off seroquel . srsly , fuck the psychiatrist that put me on it .",1,1
1812,345410371047260163,26.0,40.0,ADR,gaps in memory,seroquel,"seroquel is causing more gaps in memory, i don't remember going to therapy and as usual no one has stepped up to claim thos memories &gt;&gt;",10027175.0,memory impairment,"seroquel is causing more gaps in memory , i do not remember going to therapy and as usual no one has stepped up to claim thos memories > >",1,1
1813,345505230403825664,82.0,87.0,ADR,angry,seroquel,"@jessovenden no more ssri?s for me. they kept giving me manic reactions, usually angry. the seroquel has me feeling too tired. it?s brutal",10002368.0,anger,"<user> no more ssri ? s for me . they kept giving me manic reactions , usually angry . the seroquel has me feeling too tired . it ? s brutal",1,1
1814,345505230403825664,57.0,72.0,ADR,manic reactions,seroquel,"@jessovenden no more ssri?s for me. they kept giving me manic reactions, usually angry. the seroquel has me feeling too tired. it?s brutal",10026781.0,manic reaction,"<user> no more ssri ? s for me . they kept giving me manic reactions , usually angry . the seroquel has me feeling too tired . it ? s brutal",1,1
1815,345505230403825664,120.0,126.0,ADR, tired,seroquel,"@jessovenden no more ssri?s for me. they kept giving me manic reactions, usually angry. the seroquel has me feeling too tired. it?s brutal",10043890.0,tiredness,"<user> no more ssri ? s for me . they kept giving me manic reactions , usually angry . the seroquel has me feeling too tired . it ? s brutal",1,1
1816,345547397381890049,61.0,72.0,ADR,convulsions,seroquel,"@adelerosenbloom getting off seroquel (sero-kill) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit",10010914.0,convulsions,"<user> getting off seroquel ( sero - kill ) can cause convulsions , fever , toxic reactions , psychotic reactions . and other shit",1,1
1817,345547397381890049,81.0,96.0,ADR,toxic reactions,seroquel,"@adelerosenbloom getting off seroquel (sero-kill) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit",10013746.0,drug toxicity,"<user> getting off seroquel ( sero - kill ) can cause convulsions , fever , toxic reactions , psychotic reactions . and other shit",1,1
1818,345547397381890049,74.0,79.0,ADR,fever,seroquel,"@adelerosenbloom getting off seroquel (sero-kill) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit",10016558.0,fever,"<user> getting off seroquel ( sero - kill ) can cause convulsions , fever , toxic reactions , psychotic reactions . and other shit",1,1
1819,345547397381890049,98.0,117.0,ADR,psychotic reactions,seroquel,"@adelerosenbloom getting off seroquel (sero-kill) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit",10067568.0,psychotic behavior,"<user> getting off seroquel ( sero - kill ) can cause convulsions , fever , toxic reactions , psychotic reactions . and other shit",1,1
1820,345578027834556416,76.0,81.0,ADR,loopy,seroquel,"seroquel census: ""did we kiss?"" (notes i scribble next to my bed at 5am, loopy on anti-psychotics)",10017565.0,fuzzy,"seroquel census : "" did we kiss ? "" ( notes i scribble next to my bed at <time> , loopy on anti - psychotics )",1,1
1821,345579805963587589,120.0,129.0,ADR,gained 50,seroquel,@obsidianvormund was on seroquel for years in my teens &amp; stopped taking it. a 'quack' doc put me back on it &amp; i gained 50 in 3 months.,10047896.0,weight gain,<user> was on seroquel for years in my teens & stopped taking it . a ' quack ' doc put me back on it & i gained <number> in <number> months .,1,1
1822,346348329573179393,85.0,106.0,ADR,knocks you outttttttt,seroquel,@kaliruoff ohhh...lmao that's just great. maybe it was probably seroquel. that stuff knocks you outttttttt haha,10024855.0,loss of consciousness,<user> oh <elongated> . <repeated> lmao that ' s just great . maybe it was probably seroquel . that stuff knocks you out <elongated> haha,1,1
1823,346748333274042369,,,,,,@novemberrain_8 yeh you're right about that! seroquel is the absolute worst out there.,,,<user> yeh you are right about that ! seroquel is the absolute worst out there .,0,0
1824,347199186548166656,44.0,54.0,ADR,crazy town,seroquel,"@alyseisspecial omg seroquel. that made me crazy town. i hope it's a low dose. so it's almost midnight. last gulp now, and sober tomorrow.",10037234.0,psychosis,"<user> omg seroquel . that made me crazy town . i hope it ' s a low dose . so it ' s almost midnight . last gulp now , and sober tomorrow .",1,1
1825,347363161910939648,,,,,,"rt @samgrittner: charlie rose makes seroquel feel like 100% pure, uncut cocaine.",,,"rt <user> : charlie rose makes seroquel feel like <percent> pure , uncut cocaine .",0,0
1826,347488934407852032,113.0,124.0,ADR,overheating,seroquel,"i have been on seroquel (quetiapine) for so long i don't even know what the side-effects are! although, i think overheating is definitely 1.",10005911.0,body temperature increased,"i have been on seroquel ( quetiapine ) for so long i do not even know what the side - effects are ! although , i think overheating is definitely <number> .",1,1
1827,347561124721479681,24.0,35.0,ADR,eat so much,seroquel,seroquel makes me wanna eat so much,10021654.0,increased appetite,seroquel makes me wanna eat so much,1,1
1828,347615048014905345,27.0,55.0,ADR,only let me sleep four hours,seroquel,damn you seroquel! why you only let me sleep four hours!?!?,10040995.0,sleep disturbance,damn you seroquel ! why you only let me sleep four hours ? ! <repeated>,1,1
1829,347632066566955008,59.0,84.0,ADR,make those numbers bigger,seroquel,80.sevenkg. not good at all. seroquel will do it's best to make those numbers bigger so now i have to really watch what i eat.,10047896.0,weight gain,<number> . sevenkg . not good at all . seroquel will do it ' s best to make those numbers bigger so now i have to really watch what i eat .,1,1
1830,347634811202048000,99.0,104.0,ADR,mania,seroquel,"conclusion: my psychiatrist is not very attentive and i should be on seroquel, not benzos and the maniatriggering lamitol. #ugh",10026749.0,mania,"conclusion : my psychiatrist is not very attentive and i should be on seroquel , not benzos and the maniatriggering lamitol . <hashtag> ugh </hashtag>",1,1
1831,347733883208486912,74.0,91.0,ADR,knocked on my ass,seroquel,@crazyindapeg 3 seroquel?? hell i take half of the lowest dosage and i am knocked on my ass!!,10016256.0,fatigue,<user> <number> seroquel ? <repeated> hell i take half of the lowest dosage and i am knocked on my ass ! <repeated>,1,1
1832,347901459817455617,42.0,51.0,ADR,addictive,seroquel,@privacy625 @sandycolon25 the seroquel is addictive a d they deny it.,10012336.0,dependence addictive,<user> <user> the seroquel is addictive a d they deny it .,1,1
1833,347934179578765312,,,,,seroquel,i'm bout to get me a sierra mist.  i wish i had some seroquel xr so i could go to sleep,,,i am bout to get me a sierra mist . i wish i had some seroquel xr so i could go to sleep,0,0
1834,348311468749504512,,,,,seroquel,i took my seroquel over an hour ago hoping it'd make me fall asleep but i'm still up,,,i took my seroquel over an hour ago hoping it ' d make me fall asleep but i am still up,0,0
1835,348453193530888192,,,,,,"@fearloathingbtx v concerned about how liberally seroquel is used for sleep, etc. should be used with caution, if at all.",,,"<user> v concerned about how liberally seroquel is used for sleep , etc . should be used with caution , if at all .",0,0
1836,348704493795418112,,,,,,"breakfast: prozac, fluvoxamine, bp med, seroquel, antabuse.(deleted previous pic due to name on med) #fml http://t.co/040ptrpluc",,,"breakfast : prozac , fluvoxamine , bp med , seroquel , antabuse . ( deleted previous pic due to name on med ) <hashtag> fml </hashtag> <url>",0,0
